OrderID,CustomerName,Email,Phone,City,State,ProductCategory,Product,Quantity,UnitPrice,TotalPrice,OrderDate,PaymentMethod,Shipped
ORD1487,Adam Zamora Jr.,anita89@yu-moore.com,908-319-3349,Richardmouth,South Carolina,Home,T-shirt,2,1490.36,2980.72,2025-09-27,Cash,No
ORD1488,Jennifer Harrison,ncameron@hotmail.com,371.012.6328,Maryport,Wisconsin,Electronics,Basketball,2,1076.62,2153.24,2025-03-27,PayPal,No
ORD1489,Kyle Hanson,adamsjames@yahoo.com,639.909.0769x119,Russellhaven,Indiana,Sports,T-shirt,6,363.22,2179.32,2025-02-08,Credit Card,No
ORD1490,Lynn Luna,stephanie63@yahoo.com,1922482441,Bradleyfurt,South Carolina,Toys,Laptop,3,936.71,2810.13,2025-03-12,PayPal,No
ORD1491,Nicole Nichols,xnichols@jones.net,693-527-2321x90727,Lake Staceyview,Wyoming,Electronics,T-shirt,8,465.02,3720.16,2025-09-17,Credit Card,Yes
ORD1492,Frances Perez,bwilliams@hotmail.com,(947)117-4398x60181,Port Robert,Louisiana,Home,Vacuum,2,1212.57,2425.14,2024-12-19,Credit Card,Yes
ORD1493,Mark Freeman,anne18@weber-beck.com,7306997529,Krystalfort,Ohio,Toys,Basketball,2,193.94,387.88,2025-01-30,Cash,Yes
ORD1494,Tara Clark,gwendolyn79@yahoo.com,951.030.2885x788,West Masonstad,Hawaii,Clothing,Vacuum,5,728.81,3644.05,2025-08-24,Credit Card,No
ORD1495,Steven Johnson,theresahayden@smith-burton.info,(932)620-8873x9223,Jamieview,Washington,Clothing,Vacuum,3,1409.93,4229.79,2024-11-11,PayPal,No
ORD1496,Marissa Hanson,travis51@simmons-flores.net,134.549.4561,Lake Ryanborough,Alabama,Clothing,Action Figure,10,586.7,5867.0,2025-10-22,PayPal,Yes
ORD1497,Mrs. Samantha Ashley DVM,thompsonsandra@hernandez-english.com,812-013-5386,Johnsonport,Connecticut,Clothing,Basketball,5,472.73,2363.65,2025-02-15,Credit Card,Yes
ORD1498,Laura Benton,gomezcarol@scott.com,+1-733-534-1365x65183,Savagechester,Tennessee,Home,Laptop,4,1109.94,4439.76,2025-01-10,PayPal,No
ORD1499,Theresa Davis,probinson@hardin-allen.net,443.297.1971x955,Sparkston,New Jersey,Toys,Vacuum,10,476.95,4769.5,2025-07-01,Credit Card,No
ORD1500,Shelby Mcclure,josephgamble@hotmail.com,(661)795-0240x38737,Conleyburgh,Hawaii,Home,Action Figure,2,1898.41,3796.82,2025-02-03,PayPal,No
ORD1501,Abigail Powers,stephen57@hotmail.com,+1-543-416-6207x723,Meredithport,Mississippi,Toys,Laptop,6,101.82,610.92,2024-12-19,Credit Card,Yes
ORD1502,Ronald Vang,karendean@moss.com,+1-747-818-5487x0866,Port Robertborough,Alaska,Home,T-shirt,6,1443.55,8661.3,2025-09-05,Credit Card,No
ORD1503,Mike Hahn,thomasmcpherson@hotmail.com,(488)063-9863,Carrieport,Georgia,Home,T-shirt,5,216.74,1083.7,2024-12-10,Cash,No
ORD1504,Matthew Martin,dmartinez@hendricks.org,814-036-7982x66963,Jenniferhaven,South Dakota,Electronics,T-shirt,6,528.32,3169.92,2025-03-21,Cash,No
ORD1505,Casey Holden,kenneth47@yahoo.com,5930733007,Port Kenneth,Virginia,Electronics,Action Figure,5,1303.88,6519.4,2025-07-11,Cash,Yes
ORD1506,Kim Baker,thudson@vargas-kramer.com,022.569.1087,South Marcus,Vermont,Toys,Laptop,4,1363.09,5452.36,2025-10-09,PayPal,Yes
ORD1507,Patrick Smith,kylejohnson@gmail.com,+1-708-977-7081,Jocelynstad,Washington,Home,Basketball,8,49.65,397.2,2025-05-05,Cash,No
ORD1508,Jonathan Clark,deniseoliver@yahoo.com,+1-856-823-6779x772,Port Heatherfort,Oregon,Toys,Action Figure,1,716.34,716.34,2024-11-27,PayPal,No
ORD1509,Donna Long,rebecca18@hotmail.com,125.270.1125,North Ericborough,Illinois,Toys,Basketball,1,152.47,152.47,2025-08-15,Cash,Yes
ORD1510,Kayla Wilson,ndaniels@nichols.com,001-499-989-5932x49806,Katieborough,Delaware,Clothing,Action Figure,5,1634.16,8170.8,2025-10-19,Credit Card,No
ORD1511,Matthew Reyes,hillerin@andrews.org,466-060-5484x3960,North Barbaratown,Nebraska,Home,Laptop,4,1064.21,4256.84,2025-09-04,Credit Card,No
ORD1512,Katherine Martin,johndickerson@hotmail.com,953.400.3453,New Pennyfort,New York,Sports,T-shirt,1,695.96,695.96,2025-01-17,PayPal,No
ORD1513,Robert Friedman,robertsnyder@yahoo.com,(937)670-7204x48940,Villegasborough,Tennessee,Electronics,Basketball,5,137.68,688.4,2025-09-06,Credit Card,No
ORD1514,Patricia Guzman,lynnkatelyn@hotmail.com,001-270-355-6704x881,Hayesfort,North Dakota,Sports,Basketball,8,1770.47,14163.76,2025-06-12,Credit Card,No
ORD1515,Marie Rodriguez,rphelps@gmail.com,064.119.7876x77744,Jamesport,Kansas,Clothing,T-shirt,10,1676.02,16760.2,2024-10-31,PayPal,No
ORD1516,Christine Valencia,rhondajohnson@vargas.info,+1-530-628-0166x17243,Maryville,Connecticut,Sports,T-shirt,2,846.91,1693.82,2024-12-11,Cash,Yes
ORD1517,Jesse Wilson,wagnermario@jimenez.com,001-753-827-0646,North Scott,Texas,Home,T-shirt,2,571.01,1142.02,2025-02-15,Credit Card,No
ORD1518,Erica Hodges,harriskathryn@miller-bradshaw.com,+1-564-808-1492,North Sherrytown,Delaware,Toys,T-shirt,2,1795.79,3591.58,2024-12-28,PayPal,Yes
ORD1519,Mark Bridges,travismorrison@hall.com,(110)426-6118,Kevinhaven,North Carolina,Sports,Vacuum,10,719.14,7191.4,2025-03-27,PayPal,Yes
ORD1520,Calvin Garrett,ocraig@carpenter.com,606-138-9874x1437,West James,Alabama,Home,T-shirt,2,1782.14,3564.28,2025-04-09,Credit Card,No
ORD1521,Jenna Watson,idixon@rogers.com,(965)325-7297x86473,Lake Kyleview,South Carolina,Clothing,Action Figure,8,1949.71,15597.68,2024-12-08,PayPal,No
ORD1522,Hector Elliott,mariewells@yahoo.com,(344)179-7885x47226,Patriciastad,Vermont,Electronics,Basketball,3,810.4,2431.2,2025-10-20,PayPal,No
ORD1523,Tina Green PhD,aguilarjacob@webb.biz,001-211-257-2715x417,New Joseph,Arizona,Toys,Action Figure,2,993.34,1986.68,2025-09-07,Credit Card,Yes
ORD1524,Vanessa Thompson,rmorgan@gmail.com,(323)426-2491,Hillville,Connecticut,Toys,T-shirt,1,1357.37,1357.37,2025-08-08,Cash,No
ORD1525,Gary Smith,elizabethmeyer@hotmail.com,753.941.6260x33990,Lake Samanthaton,New Mexico,Home,Laptop,8,1164.45,9315.6,2025-10-22,Credit Card,No
ORD1526,Michele Lee MD,deniseford@yahoo.com,709-399-0084,South Mariaport,Alabama,Toys,Basketball,9,617.34,5556.06,2025-02-03,PayPal,Yes
ORD1527,Gina Wilson,catherinedudley@gordon-cole.com,534-549-1939x7504,Burchmouth,Wisconsin,Sports,Laptop,3,1333.99,4001.97,2025-08-21,PayPal,Yes
ORD1528,Luis Roberts,imorgan@yahoo.com,(743)375-0464,South Juliemouth,West Virginia,Clothing,Action Figure,9,1220.8,10987.2,2025-09-17,Cash,Yes
ORD1529,Cathy Small,tiffany23@gmail.com,631.694.2459,Michaelbury,Nebraska,Home,T-shirt,9,1114.88,10033.92,2025-04-21,Cash,Yes
ORD1530,Steven Johnson,kyleromero@wallace-sutton.biz,(255)350-7691,Ginaton,Arizona,Clothing,T-shirt,9,329.04,2961.36,2025-08-26,Credit Card,Yes
ORD1531,Richard Jacobs,ryangonzalez@yahoo.com,621.903.9164x2207,South Brookestad,Oregon,Electronics,Action Figure,3,332.13,996.39,2025-01-13,PayPal,Yes
ORD1532,Sara Holmes,andrewpaul@yahoo.com,984-205-4719,Williamsview,Alabama,Toys,Basketball,3,565.51,1696.53,2025-06-23,Cash,No
ORD1533,John Lopez,kathleen08@torres.biz,001-207-743-4482x845,Erictown,California,Toys,Basketball,6,1736.44,10418.64,2024-12-04,Cash,Yes
ORD1534,Natalie Anderson,lisasmith@hotmail.com,(448)962-5789x28182,Port Dianahaven,Oregon,Toys,Action Figure,8,189.45,1515.6,2025-04-12,PayPal,Yes
ORD1535,Andrew Sweeney,larapaul@yahoo.com,345-773-1379,Jillianville,Alaska,Sports,Vacuum,10,1900.19,19001.9,2024-12-14,Credit Card,Yes
ORD1536,Barry Walters,keithmendez@thomas.com,527-294-2706x08654,Timothyside,New Jersey,Sports,Laptop,3,1011.94,3035.82,2024-11-16,PayPal,No
ORD1537,Erica Jones,danielcordova@gmail.com,312.780.0979,South Graceview,Arizona,Clothing,Basketball,5,875.25,4376.25,2025-01-01,PayPal,No
ORD1538,Richard Lambert,cynthia49@butler.com,2398843843,Port Barbarafort,North Carolina,Electronics,Action Figure,1,622.24,622.24,2025-03-18,Credit Card,Yes
ORD1539,Amanda Lynch,millerdebra@hotmail.com,(097)724-8032x271,Port Lindsay,Wyoming,Sports,Basketball,4,1755.39,7021.56,2025-07-12,Cash,No
ORD1540,Kristen Williams,morsetommy@hotmail.com,001-453-530-2879,Sullivanhaven,Oklahoma,Clothing,Basketball,2,474.63,949.26,2024-12-10,Cash,No
ORD1541,Jacob Bryant,nathan87@yahoo.com,858-745-1263,Brandyton,Rhode Island,Toys,Vacuum,4,428.67,1714.68,2025-02-08,Credit Card,Yes
ORD1542,Kenneth Soto,njackson@johnson.info,001-731-912-1107x72326,Lake Jessicaside,Maine,Electronics,Basketball,1,1104.64,1104.64,2025-06-01,Credit Card,No
ORD1543,Lori Gonzalez,gmayer@yahoo.com,+1-795-175-9678x398,Lawrenceland,Nebraska,Home,Action Figure,10,1352.07,13520.7,2024-12-23,PayPal,No
ORD1544,David Rose,jennifer30@hayes.com,(907)391-5873x7226,Morganside,Tennessee,Clothing,T-shirt,3,1498.5,4495.5,2024-11-14,PayPal,No
ORD1545,Maria Woodard,louis64@yahoo.com,(397)154-0397x9889,South Ryan,Illinois,Electronics,Basketball,8,1689.57,13516.56,2025-04-30,Cash,No
ORD1546,Francisco Gray,karen36@sellers-scott.com,(387)576-8061x61646,Rossville,Maryland,Clothing,Vacuum,5,1520.97,7604.85,2024-11-10,Cash,Yes
ORD1547,Sharon Lynch,nicholsonteresa@gmail.com,006-598-1665x3281,North Daniel,Georgia,Electronics,Basketball,1,843.7,843.7,2025-10-01,PayPal,No
ORD1548,Pamela Hall,qfaulkner@allen.com,261-866-2541,West Phillip,South Dakota,Toys,T-shirt,6,1952.65,11715.9,2025-05-06,Credit Card,Yes
ORD1549,Danielle Sanders,dwhite@gonzales-boyd.com,+1-074-708-8702x945,Evanhaven,Connecticut,Clothing,Basketball,6,1907.35,11444.1,2025-07-07,Cash,Yes
ORD1550,Paula Guzman,zduran@gmail.com,131-066-6026x705,North Adamberg,New Jersey,Home,Vacuum,4,523.31,2093.24,2024-12-07,Credit Card,No
ORD1551,Gloria Solis,melvinescobar@curtis-gibson.com,+1-845-784-5514x518,Joshuaside,Idaho,Toys,T-shirt,10,1466.64,14666.4,2025-07-08,Credit Card,No
ORD1552,James Thompson,ralph34@yahoo.com,371-253-9655x714,Fieldsport,New Hampshire,Sports,T-shirt,7,552.19,3865.33,2025-02-25,Credit Card,No
ORD1553,John Delacruz,jonesmadeline@page-kennedy.org,247-406-7775x5829,East Gregorytown,North Dakota,Electronics,T-shirt,8,211.02,1688.16,2025-09-30,Cash,Yes
ORD1554,Mr. Shane Martinez,coryross@gmail.com,001-009-915-7997x07836,Lake Adam,Minnesota,Sports,Laptop,6,82.03,492.18,2025-09-17,PayPal,No
ORD1555,Dawn Flores,collinschristopher@smith-shaw.com,051.705.9704,South Crystalborough,Indiana,Clothing,Basketball,10,933.57,9335.7,2025-04-09,PayPal,Yes
ORD1556,Sarah Johnson,johnsontroy@yahoo.com,778-238-4035,Santanaport,Vermont,Electronics,Basketball,2,1358.37,2716.74,2025-03-18,PayPal,No
ORD1557,Troy Santos,james07@garcia.com,001-394-292-7885x25096,East Jennifer,Delaware,Sports,Laptop,6,271.15,1626.9,2024-12-18,Cash,Yes
ORD1558,Jamie Chen,garnersusan@gmail.com,332.095.2257x156,South Michael,Arkansas,Clothing,Vacuum,9,1562.34,14061.06,2025-01-19,Cash,Yes
ORD1559,Eugene Oconnor,evansjamie@yahoo.com,584-757-1135,New Michaelland,Oklahoma,Home,T-shirt,10,409.41,4094.1,2025-07-22,PayPal,No
ORD1560,Taylor Duffy,jessicahumphrey@hotmail.com,+1-360-159-3456x328,South Travis,Iowa,Sports,Basketball,5,628.37,3141.85,2025-07-07,PayPal,Yes
ORD1561,Daniel Pugh,smithpatricia@collier-armstrong.org,547.932.1708x69135,Port William,Arizona,Electronics,T-shirt,9,1657.48,14917.32,2025-06-23,Credit Card,Yes
ORD1562,Kevin Avila,mwilkerson@walker.biz,(242)695-4889x8733,Wheelertown,New Jersey,Clothing,Vacuum,1,29.01,29.01,2025-04-27,PayPal,No
ORD1563,Stephen Wolfe,garciakaren@stewart.com,001-111-640-0126x90546,Jaymouth,Iowa,Toys,Basketball,1,1709.75,1709.75,2025-03-11,PayPal,Yes
ORD1564,Carlos Bishop,christianadkins@jacobs-yang.org,(304)161-8178x697,Wendyview,Iowa,Toys,Vacuum,5,1993.39,9966.95,2025-03-20,Cash,Yes
ORD1565,Michael Kirk,kevin16@gmail.com,506-004-5671x272,Emilyhaven,Tennessee,Home,Laptop,7,1884.63,13192.41,2025-05-02,Credit Card,No
ORD1566,Rachel Villarreal,travisjones@nelson.com,+1-142-056-8534,Durhamchester,Michigan,Home,Basketball,6,716.71,4300.26,2024-12-31,Cash,No
ORD1567,Cynthia Thomas,brandonedwards@yahoo.com,3481336132,East Rodney,Oklahoma,Electronics,Laptop,8,774.24,6193.92,2024-12-24,PayPal,No
ORD1568,Jillian Black,wardalexander@yahoo.com,407-890-3263,East Samantha,Rhode Island,Clothing,Laptop,2,522.67,1045.34,2025-04-07,Credit Card,No
ORD1569,Joseph Cunningham,tracywood@mcguire.com,141-590-3183x35980,North Kevinfurt,Montana,Toys,Basketball,5,20.74,103.7,2025-01-03,Credit Card,No
ORD1570,Melissa Dunn,qbell@yahoo.com,042-252-6477x1683,North Pamela,Hawaii,Home,Action Figure,9,101.92,917.28,2025-03-11,Cash,No
ORD1571,Joe Fisher,brandonrobinson@gmail.com,+1-033-161-7959x83323,Matastad,South Carolina,Electronics,Vacuum,1,1508.75,1508.75,2024-12-14,Credit Card,Yes
ORD1572,Natalie Martin,bvargas@stephens.com,017-911-5080,Cannonmouth,Kentucky,Toys,T-shirt,8,744.96,5959.68,2024-11-17,Credit Card,Yes
ORD1573,Evelyn Davis,paul61@thompson.biz,001-782-620-5728x24362,Estradaland,Pennsylvania,Home,Laptop,7,952.36,6666.52,2024-10-27,Credit Card,Yes
ORD1574,Melody Anderson,qwebster@yahoo.com,482-293-7363,South Anthony,South Carolina,Toys,Action Figure,9,936.49,8428.41,2025-07-11,Cash,Yes
ORD1575,Jose Horton,jriley@white-brown.com,835.667.8060x34598,Michelleland,Oklahoma,Toys,Laptop,9,201.5,1813.5,2025-08-15,Cash,Yes
ORD1576,Crystal Sherman,lanedana@gmail.com,+1-250-963-5753,Aprilland,Rhode Island,Home,Vacuum,3,418.87,1256.61,2025-07-05,PayPal,No
ORD1577,Pamela Fox,josephmontgomery@yahoo.com,+1-113-386-6699,South Johnnyview,Idaho,Toys,Basketball,1,1473.29,1473.29,2025-02-22,Cash,Yes
ORD1578,Patrick Hughes,stephanierichardson@gmail.com,001-832-748-6735x210,Tuckermouth,Wisconsin,Toys,T-shirt,4,137.66,550.64,2025-01-06,Cash,No
ORD1579,John Henry,carol44@morris.com,433-349-1493x613,Mackenzieburgh,North Carolina,Sports,T-shirt,5,1227.85,6139.25,2025-05-05,Cash,Yes
ORD1580,Lisa Davis,danielhudson@jackson.com,(512)714-4179,Lake Brandiberg,Hawaii,Electronics,Laptop,5,535.29,2676.45,2025-05-11,Cash,No
ORD1581,Robert Atkinson,qpatterson@miller.net,001-865-075-9024,Taylormouth,Washington,Electronics,Laptop,8,292.02,2336.16,2025-04-15,Cash,Yes
ORD1582,Amber Todd,julia48@anderson-freeman.com,(617)485-4327,Lake Brian,Colorado,Clothing,Laptop,2,771.79,1543.58,2025-05-26,Cash,Yes
ORD1583,Curtis Burnett,warekelly@gutierrez.com,350-852-1204x2786,Brittanyburgh,New Hampshire,Home,Vacuum,1,1820.58,1820.58,2025-01-22,Cash,No
ORD1584,Russell Krueger,cstout@shaw.info,(482)766-6906x269,North Greg,Vermont,Home,Action Figure,7,1692.79,11849.53,2025-03-08,Credit Card,Yes
ORD1585,Kristin Gates,ndavis@yahoo.com,001-934-568-0700,Kingchester,Utah,Clothing,Laptop,5,665.44,3327.2,2024-12-01,Credit Card,No
ORD1586,Linda Simpson,ashley78@stein.com,001-046-171-1386,Nielsenburgh,Rhode Island,Electronics,Action Figure,3,439.85,1319.55,2025-02-14,Cash,No
ORD1587,David Vega,vcastillo@hotmail.com,053-048-1494x7786,West Melissa,Hawaii,Clothing,Action Figure,5,1316.59,6582.95,2025-04-13,PayPal,No
ORD1588,David Armstrong,gary48@kelly-gross.com,(755)070-9023,Christophershire,Minnesota,Clothing,Basketball,3,867.13,2601.39,2025-05-01,Cash,Yes
ORD1589,Joshua Moore,shamilton@gmail.com,+1-470-484-0737,Bethanyfort,South Carolina,Home,Action Figure,7,1305.68,9139.76,2025-06-16,Cash,Yes
ORD1590,Amanda Rodriguez,troyjohnston@hotmail.com,+1-491-863-4415x472,Lake Christopherstad,Hawaii,Clothing,T-shirt,8,1245.43,9963.44,2025-02-16,Cash,Yes
ORD1591,Anthony Perez,amy44@moore.com,(106)035-3633,Vanessaside,New Jersey,Toys,Laptop,6,818.47,4910.82,2025-05-06,Cash,No
ORD1592,Phillip Pugh,robert49@hotmail.com,001-150-377-8678x816,Lake Michael,Delaware,Sports,Laptop,2,490.39,980.78,2025-09-22,Cash,Yes
ORD1593,Janet Robinson,ramirezphyllis@lewis.com,001-030-534-4339x03602,Saraburgh,New York,Sports,Vacuum,3,1795.17,5385.51,2024-11-19,Cash,Yes
ORD1594,Jasmin Jones,qhernandez@gmail.com,140-281-0599,South Adammouth,Florida,Toys,Vacuum,8,1986.6,15892.8,2025-05-08,PayPal,Yes
ORD1595,Crystal Nunez,ashleyjimenez@yahoo.com,810.388.8569x991,Humphreyville,Idaho,Electronics,Laptop,3,345.23,1035.69,2025-08-08,PayPal,No
ORD1596,Michael Mckee,frankcruz@hotmail.com,001-710-593-3110,North Heatherside,North Carolina,Sports,T-shirt,8,1619.11,12952.88,2025-04-14,Cash,No
ORD1597,Karen Foster,allen49@hotmail.com,+1-306-563-8540,Carpenterfurt,West Virginia,Sports,Vacuum,7,249.7,1747.9,2025-08-04,PayPal,No
ORD1598,Tammy Elliott,carrie32@hunter.com,1216171840,Lake Philipland,Ohio,Sports,Laptop,3,406.8,1220.4,2025-10-01,Cash,No
ORD1599,Stacy Lewis,morganpowell@hotmail.com,(014)922-4519x49706,Samanthamouth,Maryland,Electronics,T-shirt,9,363.29,3269.61,2025-04-24,Cash,No
ORD1600,Audrey Rivera,john09@yahoo.com,226-804-0687x730,New Brian,South Dakota,Home,Vacuum,6,263.99,1583.94,2025-06-10,Cash,Yes
ORD1601,Wesley Smith,pwhitaker@hotmail.com,283.398.0547x049,North William,Florida,Sports,T-shirt,3,723.73,2171.19,2025-09-08,Cash,No
ORD1602,Amy Guzman,kevin42@gilmore.com,093-057-9963x0296,Erichaven,Kansas,Sports,Laptop,1,1561.51,1561.51,2025-07-01,Cash,Yes
ORD1603,Robert Leblanc,jacobestrada@marsh.com,(003)018-1259x49018,Bakerhaven,California,Sports,Laptop,10,740.26,7402.6,2024-11-08,PayPal,Yes
ORD1604,Nicole Henderson,sclark@johnson.com,495-596-6227,Sarahfort,West Virginia,Sports,Action Figure,4,1673.56,6694.24,2025-05-05,Cash,No
ORD1605,Denise Wiggins,amanda71@hotmail.com,626-953-4440x111,South Marcushaven,North Dakota,Home,Action Figure,2,738.54,1477.08,2025-05-25,Cash,Yes
ORD1606,Hannah Gonzales,wmartin@gmail.com,+1-421-865-5347x612,Danielsmouth,Minnesota,Clothing,Laptop,10,1241.68,12416.8,2025-04-06,PayPal,Yes
ORD1607,Cameron Hogan,bhaynes@gmail.com,636-952-4188x4250,Heidihaven,Hawaii,Sports,Vacuum,4,1629.33,6517.32,2025-03-20,PayPal,Yes
ORD1608,Justin Castro,churchmargaret@boyd.com,028-911-9853x0316,Mcintoshmouth,Montana,Home,Basketball,1,1175.36,1175.36,2025-02-10,Cash,Yes
ORD1609,Robert Black,knelson@gmail.com,(596)769-1182x501,Strongmouth,Nebraska,Home,Basketball,5,569.33,2846.65,2024-10-25,Cash,Yes
ORD1610,John Williamson,vlang@evans.com,666.313.1544x00944,Patrickfurt,Ohio,Home,Action Figure,4,1535.8,6143.2,2025-10-05,Credit Card,No
ORD1611,Tiffany Lee,craiggraham@hotmail.com,(561)324-0673x06332,Lake Cherylland,Minnesota,Sports,Laptop,5,1960.33,9801.65,2024-11-16,PayPal,No
ORD1612,Alexandra Brown,bennettrobin@gmail.com,001-746-989-4950x5860,New Scottmouth,Indiana,Toys,Vacuum,2,390.66,781.32,2024-12-18,Cash,No
ORD1613,Lori Haynes,perrydarrell@harvey-beck.com,950.891.2269x7710,Espinozaberg,South Carolina,Electronics,Laptop,3,1024.4,3073.2,2025-01-27,Cash,No
ORD1614,Roberto Mccoy,jacquelinejohnson@reed.com,052-557-5229,Lake Holly,Ohio,Electronics,Vacuum,2,729.43,1458.86,2025-07-09,Cash,No
ORD1615,Valerie White,oconnorsusan@gmail.com,035-465-3581x358,Port Michael,Nevada,Home,Action Figure,8,1319.11,10552.88,2024-12-01,Credit Card,No
ORD1616,Penny Jones,carol27@williams.net,+1-844-651-2629x6425,West Saratown,Rhode Island,Toys,Vacuum,6,869.73,5218.38,2024-12-26,Cash,Yes
ORD1617,Marie Shelton,wolfchad@brown.com,+1-406-729-9530x970,New Susan,Iowa,Sports,Vacuum,3,1098.2,3294.6,2025-08-18,PayPal,Yes
ORD1618,David Ortiz,juliahenry@yahoo.com,001-342-603-1654x0685,Kathleenview,Vermont,Electronics,Vacuum,7,420.45,2943.15,2024-12-14,Cash,No
ORD1619,Andrew Newman,lanegregory@hotmail.com,(960)116-0703x487,Danielleview,North Dakota,Toys,Basketball,4,1208.02,4832.08,2025-05-16,Cash,No
ORD1620,Steve Adams,wadebrittany@west.net,652-651-1215,South Heatherstad,Wyoming,Clothing,Vacuum,8,833.81,6670.48,2025-09-09,Cash,Yes
ORD1621,Andre Hughes,farrellrachel@contreras.com,(220)842-1580,Port Jenniferstad,New Jersey,Clothing,T-shirt,8,1119.96,8959.68,2025-03-17,Credit Card,Yes
ORD1622,Nicole Ramirez,youngdavid@morgan-carr.biz,912.752.0219,Porterstad,Washington,Clothing,Basketball,6,69.18,415.08,2025-04-19,PayPal,No
ORD1623,Brian Baxter,brighttodd@gmail.com,129-986-5231,New Mary,West Virginia,Clothing,T-shirt,3,280.74,842.22,2025-03-03,Cash,Yes
ORD1624,Derrick Alvarez,paulboyle@sanchez-simpson.info,687.571.5548x0973,East Natasha,Wyoming,Electronics,Vacuum,3,948.02,2844.06,2025-06-21,Credit Card,Yes
ORD1625,Keith Archer,lisaherrera@hotmail.com,296.858.3311,East Jill,Wyoming,Electronics,Basketball,4,302.84,1211.36,2025-08-02,Credit Card,Yes
ORD1626,Jeffrey Lee,danielhamilton@hotmail.com,7097064960,Lake Rachel,Minnesota,Electronics,Basketball,1,1851.83,1851.83,2025-06-12,PayPal,No
ORD1627,Misty James,cookejose@hotmail.com,(283)039-7835x00639,Lake Heather,North Dakota,Clothing,Basketball,9,1685.85,15172.65,2024-11-28,Credit Card,No
ORD1628,Ryan Powell,anne44@maxwell.net,001-543-827-8083x250,East Melissa,Montana,Home,Vacuum,5,140.1,700.5,2025-05-08,Credit Card,No
ORD1629,Desiree Martin,fernandomurillo@gmail.com,939.193.6347x775,Seanburgh,New Hampshire,Home,Action Figure,7,296.35,2074.45,2025-01-04,Cash,Yes
ORD1630,Deanna Finley,wbernard@yahoo.com,925-893-8122x74268,Christopherfort,Kansas,Clothing,Basketball,1,476.23,476.23,2025-10-12,PayPal,No
ORD1631,Jordan Holland,heatherclay@taylor.org,(148)125-4668x930,Millerport,Colorado,Toys,Basketball,1,988.39,988.39,2025-03-19,PayPal,No
ORD1632,Nicole Floyd,jessica29@gmail.com,001-601-764-3219x51378,West Catherinefort,Delaware,Electronics,Basketball,3,1338.67,4016.01,2024-11-15,Credit Card,No
ORD1633,Juan Wall,kenneth15@hotmail.com,001-731-591-9029,Smithfurt,Massachusetts,Home,Action Figure,7,582.47,4077.29,2025-07-24,Cash,No
ORD1634,Brenda Brown,codykramer@yahoo.com,+1-916-052-5920x6064,Lake Kimberlymouth,Maine,Home,Action Figure,8,1153.44,9227.52,2025-05-03,Cash,No
ORD1635,Brett Lawson,gdennis@gonzales.com,9502130509,East Gary,Rhode Island,Electronics,Basketball,6,1460.79,8764.74,2025-06-16,Credit Card,Yes
ORD1636,Sarah Bradley,crystal15@velasquez.biz,001-817-702-0178,Burgessshire,Texas,Home,Vacuum,6,340.49,2042.94,2025-04-15,PayPal,No
ORD1637,Bryan Webster,walkernathan@boyd.com,+1-634-228-0679x94789,Millerland,Maryland,Electronics,Basketball,4,1749.98,6999.92,2024-11-23,Credit Card,Yes
ORD1638,Terry Huff,millerrandall@white.com,(912)270-7080x8093,Lake Michaelhaven,Maryland,Clothing,Laptop,4,1829.41,7317.64,2024-12-11,PayPal,Yes
ORD1639,Joseph Jimenez,rodriguezvanessa@hotmail.com,531-435-9099,South Jonathan,North Carolina,Clothing,Vacuum,1,819.05,819.05,2025-07-04,Credit Card,No
ORD1640,Kimberly Garcia,cparrish@gmail.com,(149)723-7483,Port Christina,Utah,Sports,Vacuum,7,201.22,1408.54,2025-01-19,PayPal,Yes
ORD1641,Lisa Sanchez,christina58@rhodes-brown.org,(348)362-2475x962,Lopezland,Georgia,Sports,Vacuum,5,1481.46,7407.3,2025-08-15,PayPal,Yes
ORD1642,Michael Mcdonald,medinachelsea@dalton.com,+1-700-056-7392x180,East Rebecca,Mississippi,Toys,Vacuum,3,1280.77,3842.31,2025-08-17,Credit Card,No
ORD1643,Tony Pruitt,jenniferfreeman@smith-young.com,781.906.4749x14395,Joannastad,Mississippi,Sports,Vacuum,4,1553.26,6213.04,2025-09-12,Cash,No
ORD1644,John Maldonado,andrew70@hotmail.com,001-794-425-0872x971,Port Janicebury,Virginia,Sports,Action Figure,1,735.31,735.31,2025-06-21,Cash,No
ORD1645,Bobby Carter,crosbyhannah@yahoo.com,182.380.9984,West Kathleenhaven,Washington,Clothing,Basketball,8,1327.67,10621.36,2025-02-13,PayPal,No
ORD1646,Zachary Vasquez,alexis18@hudson-powell.com,001-325-509-6590x6548,Port Steven,Arkansas,Electronics,Action Figure,4,1879.03,7516.12,2024-12-10,Credit Card,No
ORD1647,Larry Williams,joshuawilliams@moon.com,960-775-7529x0472,Danaport,Alaska,Electronics,Laptop,2,490.87,981.74,2025-03-14,Cash,No
ORD1648,Angela Hernandez,elutz@kennedy-clarke.com,001-165-365-5587x55513,Dixonland,Kansas,Sports,Laptop,3,641.48,1924.44,2025-03-11,Credit Card,Yes
ORD1649,James Stone,amandathomas@martin-adams.com,474-231-9582x571,Aaronhaven,Michigan,Toys,T-shirt,3,115.79,347.37,2025-09-12,Cash,No
ORD1650,Jose Peters,barnesbrittany@gmail.com,+1-094-907-2120x994,South Karla,Michigan,Clothing,T-shirt,3,1765.47,5296.41,2025-02-13,Cash,Yes
